# ------------- -----------
WAVELENGTH FLUX
2989.4999999999914 1.6266
2989.5999999999913 1.6266
2989.699999999991 1.6266
2989.799999999991 1.6266
2989.899999999991 1.6266
2989.999999999991 1.6266
2990.099999999991 1.6266
2990.1999999999907 1.6266
2990.2999999999906 1.6266
2990.3999999999905 1.6266
2990.4999999999905 1.6266
2990.5999999999904 1.6266
2990.6999999999903 1.6266
2990.79999999999 1.6266
2990.89999999999 1.6266
2990.99999999999 1.6266
2991.09999999999 1.6266
2991.19999999999 1.6266
2991.2999999999897 1.6266
2991.3999999999896 1.6266
2991.4999999999895 1.6266
2991.5999999999894 1.6266
2991.6999999999894 1.6266
2991.7999999999893 1.6266
2991.899999999989 1.6266
2991.999999999989 1.6266
2992.099999999989 1.6266
2992.199999999989 1.6266
2992.299999999989 1.6266
2992.3999999999887 1.6266
2992.4999999999886 1.6266
2992.5999999999885 1.6266
2992.6999999999884 1.6266
2992.7999999999884 1.6266
2992.8999999999883 1.6266
2992.999999999988 1.6266
2993.099999999988 1.6266
2993.199999999988 1.6266
2993.299999999988 1.6266
2993.399999999988 1.6266
2993.4999999999877 1.6266
2993.5999999999876 1.6266
2993.6999999999875 1.6266
2993.7999999999874 1.6266
2993.8999999999874 1.6266
2993.9999999999873 1.6266
2994.099999999987 1.6266
2994.199999999987 1.6266
2994.299999999987 1.6266
2994.399999999987 1.6266
2994.499999999987 1.6266
2994.5999999999867 1.6266
2994.6999999999866 1.6266
2994.7999999999865 1.6266
2994.8999999999864 1.6266
2994.9999999999864 1.6266
2995.0999999999863 1.6266
2995.199999999986 1.6266
2995.299999999986 1.6266
2995.399999999986 1.6266
2995.499999999986 1.6266
2995.599999999986 1.6266
2995.6999999999857 1.6266
2995.7999999999856 1.6266
2995.8999999999855 1.6266
2995.9999999999854 1.6266
2996.0999999999854 1.6266
2996.1999999999853 1.6266
2996.299999999985 1.6266
2996.399999999985 1.6266
2996.499999999985 1.6266
2996.599999999985 1.6266
2996.699999999985 1.6266
2996.7999999999847 1.6266
2996.8999999999846 1.6266
2996.9999999999845 1.6266
2997.0999999999844 1.6266
2997.1999999999844 1.6266
2997.2999999999843 1.6266
2997.399999999984 1.6266
2997.499999999984 1.6266
2997.599999999984 1.6266
2997.699999999984 1.6266
2997.799999999984 1.6266
2997.8999999999837 1.6266
2997.9999999999836 1.6266
2998.0999999999835 1.6266
2998.1999999999834 1.6266
2998.2999999999834 1.6266
2998.3999999999833 1.6266
2998.499999999983 1.6266
2998.599999999983 1.6266
2998.699999999983 1.6266
2998.799999999983 1.6266
2998.899999999983 1.6266
2998.9999999999827 1.6266
2999.0999999999826 1.6266
2999.1999999999825 1.6266
2999.2999999999824 1.6266
2999.3999999999824 1.6266
2999.4999999999823 1.6266
2999.599999999982 1.6266
2999.699999999982 1.6266
2999.799999999982 1.6266
2999.899999999982 1.6266
2999.999999999982 1.6266
3000.0999999999817 1.6266
3000.1999999999816 1.6266
3000.2999999999815 1.6266
3000.3999999999814 1.6266
3000.4999999999814 1.6266
3000.5999999999813 1.6266
3000.699999999981 1.6266
3000.799999999981 1.6266
3000.899999999981 1.6266
3000.999999999981 1.6266
3001.099999999981 1.6266
3001.1999999999807 1.6266
3001.2999999999806 1.6266
3001.3999999999805 1.6266
3001.4999999999804 1.6266
3001.5999999999804 1.6266
3001.6999999999803 1.6266
3001.79999999998 1.6266
3001.89999999998 1.6266
3001.99999999998 1.6266
3002.09999999998 1.6266
3002.19999999998 1.6266
3002.2999999999797 1.6266
3002.3999999999796 1.6266
3002.4999999999795 1.6266
3002.5999999999794 1.6266
3002.6999999999794 1.6266
3002.7999999999793 1.6266
3002.899999999979 1.6266
3002.999999999979 1.6266
3003.099999999979 1.6266
3003.199999999979 1.6266
3003.299999999979 1.6266
3003.3999999999787 1.6266
3003.4999999999786 1.6266
3003.5999999999785 1.6266
3003.6999999999784 1.6266
3003.7999999999784 1.6266
3003.8999999999783 1.6266
3003.999999999978 1.6266
3004.099999999978 1.6266
3004.199999999978 1.6266
3004.299999999978 1.6266
3004.399999999978 1.6266
3004.4999999999777 1.6266
3004.5999999999776 1.6266
3004.6999999999775 1.6266
3004.7999999999774 1.6266
3004.8999999999774 1.6266
3004.9999999999773 1.6266
3005.099999999977 1.6266
3005.199999999977 1.6266
3005.299999999977 1.6266
3005.399999999977 1.6266
3005.499999999977 1.6266
3005.5999999999767 1.6266
3005.6999999999766 1.6266
3005.7999999999765 1.6266
3005.8999999999764 1.6266
3005.9999999999764 1.6266
3006.0999999999763 1.6266
3006.199999999976 1.6266
3006.299999999976 1.6266
3006.399999999976 1.6266
3006.499999999976 1.6266
3006.599999999976 1.6266
3006.6999999999757 1.6266
3006.7999999999756 1.6266
3006.8999999999755 1.6266
3006.9999999999754 1.6266
3007.0999999999754 1.6266
3007.1999999999753 1.6266
3007.299999999975 1.6266
3007.399999999975 1.6266
3007.499999999975 1.6266
3007.599999999975 1.6266
3007.699999999975 1.6266
3007.7999999999747 1.6266
3007.8999999999746 1.6266
3007.9999999999745 1.6266
3008.0999999999744 1.6266
3008.1999999999744 1.6266
3008.2999999999743 1.6266
3008.399999999974 1.6266
3008.499999999974 1.6266
3008.599999999974 1.6266
3008.699999999974 1.6266
3008.799999999974 1.6266
3008.8999999999737 1.6266
3008.9999999999736 1.6266
3009.0999999999735 1.6266
3009.1999999999734 1.6266
3009.2999999999734 1.6266
3009.3999999999733 1.6266
3009.499999999973 1.6266
3009.599999999973 1.6266
3009.699999999973 1.6266
3009.799999999973 1.6266
3009.899999999973 1.6266
3009.9999999999727 1.6266
3010.0999999999726 1.6266
3010.1999999999725 1.6266
3010.2999999999724 1.6266
3010.3999999999724 1.6266
3010.4999999999723 1.6266
3010.599999999972 1.6266
3010.699999999972 1.6266
3010.799999999972 1.6266
3010.899999999972 1.6266
3010.999999999972 1.6266
3011.0999999999717 1.6266
3011.1999999999716 1.6266
3011.2999999999715 1.6266
3011.3999999999714 1.6266
3011.4999999999714 1.6266
3011.5999999999713 1.6266
3011.699999999971 1.6266
3011.799999999971 1.6266
3011.899999999971 1.6266
3011.999999999971 1.6266
3012.099999999971 1.6266
3012.1999999999707 1.6266
3012.2999999999706 1.6266
3012.3999999999705 1.6266
3012.4999999999704 1.6266
3012.5999999999704 1.6266
3012.6999999999703 1.6266
3012.79999999997 1.6266
3012.89999999997 1.6266
3012.99999999997 1.6266
3013.09999999997 1.6266
3013.19999999997 1.6266
3013.2999999999697 1.6266
3013.3999999999696 1.6266
3013.4999999999695 1.6266
3013.5999999999694 1.6266
3013.6999999999694 1.6266
3013.7999999999693 1.6266
3013.899999999969 1.6266
3013.999999999969 1.6266
3014.099999999969 1.6266
3014.199999999969 1.6266
3014.299999999969 1.6266
3014.3999999999687 1.6266
3014.4999999999686 1.6266
3014.5999999999685 1.6266
3014.6999999999684 1.6266
3014.7999999999683 1.6266
3014.8999999999683 1.6266
3014.999999999968 1.6266
3015.099999999968 1.6266
3015.199999999968 1.6266
3015.299999999968 1.6266
3015.399999999968 1.6266
3015.4999999999677 1.6266
3015.5999999999676 1.6266
3015.6999999999675 1.6266
3015.7999999999674 1.6266
3015.8999999999673 1.6266
3015.9999999999673 1.6266
3016.099999999967 1.6266
3016.199999999967 1.6266
3016.299999999967 1.6266
3016.399999999967 1.6266
3016.499999999967 1.6266
3016.5999999999667 1.6266
3016.6999999999666 1.6266
3016.7999999999665 1.6266
3016.8999999999664 1.6266
3016.9999999999663 1.6266
3017.0999999999663 1.6266
3017.199999999966 1.6266
3017.299999999966 1.6266
3017.399999999966 1.6266
3017.499999999966 1.6266
3017.599999999966 1.6266
3017.6999999999657 1.6266
3017.7999999999656 1.6266
3017.8999999999655 1.6266
3017.9999999999654 1.6266
3018.0999999999653 1.6266
3018.1999999999653 1.6266
3018.299999999965 1.6266
3018.399999999965 1.6266
3018.499999999965 1.6266
3018.599999999965 1.6266
3018.699999999965 1.6266
3018.7999999999647 1.6266
3018.8999999999646 1.6266
3018.9999999999645 1.6266
3019.0999999999644 1.6266
3019.1999999999643 1.6266
3019.2999999999643 1.6266
3019.399999999964 1.6266
3019.499999999964 1.6266
3019.599999999964 1.6266
3019.699999999964 1.6266
3019.799999999964 1.6266
3019.8999999999637 1.6266
3019.9999999999636 1.6266
3020.0999999999635 1.6266
3020.1999999999634 1.6266
3020.2999999999633 1.6266
3020.3999999999633 1.6266
3020.499999999963 1.6266
3020.599999999963 1.6266
3020.699999999963 1.6266
3020.799999999963 1.6266
3020.899999999963 1.6266
3020.9999999999627 1.6266
3021.0999999999626 1.6266
3021.1999999999625 1.6266
3021.2999999999624 1.6266
3021.3999999999623 1.6266
3021.4999999999623 1.6266
3021.599999999962 1.6266
3021.699999999962 1.6266
3021.799999999962 1.6266
3021.899999999962 1.6266
3021.999999999962 1.6266
3022.0999999999617 1.6266
3022.1999999999616 1.6266
3022.2999999999615 1.6266
3022.3999999999614 1.6266
3022.4999999999613 1.6266
3022.5999999999613 1.6266
3022.699999999961 1.6266
3022.799999999961 1.6266
3022.899999999961 1.6266
3022.999999999961 1.6266
3023.099999999961 1.6266
3023.1999999999607 1.6266
3023.2999999999606 1.6266
3023.3999999999605 1.6266
3023.4999999999604 1.6266
3023.5999999999603 1.6266
3023.6999999999603 1.6266
3023.79999999996 1.6266
3023.89999999996 1.6266
3023.99999999996 1.6266
3024.09999999996 1.6266
3024.19999999996 1.6266
3024.2999999999597 1.6266
3024.3999999999596 1.6266
3024.4999999999595 1.6266
3024.5999999999594 1.6266
3024.6999999999593 1.6266
3024.7999999999593 1.6266
3024.899999999959 1.6266
3024.999999999959 1.6266
3025.099999999959 1.6266
3025.199999999959 1.6266
3025.299999999959 1.6266
3025.3999999999587 1.6266
3025.4999999999586 1.6266
3025.5999999999585 1.6266
3025.6999999999584 1.6266
3025.7999999999583 1.6266
3025.8999999999583 1.6266
3025.999999999958 1.6266
3026.099999999958 1.6266
3026.199999999958 1.6266
3026.299999999958 1.6266
3026.399999999958 1.6266
3026.4999999999577 1.6266
3026.5999999999576 1.6266
3026.6999999999575 1.6266
3026.7999999999574 1.6266
3026.8999999999573 1.6266
3026.9999999999573 1.6266
3027.099999999957 1.6266
3027.199999999957 1.6266
3027.299999999957 1.6266
3027.399999999957 1.6266
3027.499999999957 1.6266
3027.5999999999567 1.6266
3027.6999999999566 1.6266
3027.7999999999565 1.6266
3027.8999999999564 1.6266
3027.9999999999563 1.6266
3028.0999999999563 1.6266
3028.199999999956 1.6266
3028.299999999956 1.6266
3028.399999999956 1.6266
3028.499999999956 1.6266
3028.599999999956 1.6266
3028.6999999999557 1.6266
3028.7999999999556 1.6266
3028.8999999999555 1.6266
3028.9999999999554 1.6266
3029.0999999999553 1.6266
3029.1999999999553 1.6266
3029.299999999955 1.6266
3029.399999999955 1.6266
3029.499999999955 1.6266
3029.599999999955 1.6266
3029.699999999955 1.6266
3029.7999999999547 1.6266
3029.8999999999546 1.6266
3029.9999999999545 1.6266
3030.0999999999544 1.6266
3030.1999999999543 1.6266
3030.2999999999543 1.6266
3030.399999999954 1.6266
3030.499999999954 1.6266
3030.599999999954 1.6266
3030.699999999954 1.6266
3030.799999999954 1.6266
3030.8999999999537 1.6266
3030.9999999999536 1.6266
3031.0999999999535 1.6266
3031.1999999999534 1.6266
3031.2999999999533 1.6266
3031.3999999999533 1.6266
3031.499999999953 1.6266
3031.599999999953 1.6266
3031.699999999953 1.6266
3031.799999999953 1.6266
3031.899999999953 1.6266
3031.9999999999527 1.6266
3032.0999999999526 1.6266
3032.1999999999525 1.6266
3032.2999999999524 1.6266
3032.3999999999523 1.6266
3032.4999999999523 1.6266
3032.599999999952 1.6266
3032.699999999952 1.6266
3032.799999999952 1.6266
3032.899999999952 1.6266
3032.999999999952 1.6266
3033.0999999999517 1.6266
3033.1999999999516 1.6266
3033.2999999999515 1.6266
3033.3999999999514 1.6266
3033.4999999999513 1.6266
3033.5999999999513 1.6266
3033.699999999951 1.6266
3033.799999999951 1.6266
3033.899999999951 1.6266
3033.999999999951 1.6266
3034.099999999951 1.6266
3034.1999999999507 1.6266
3034.2999999999506 1.6266
3034.3999999999505 1.6266
3034.4999999999504 1.6266
3034.5999999999503 1.6266
3034.6999999999503 1.6266
3034.79999999995 1.6266
3034.89999999995 1.6266
3034.99999999995 1.6266
3035.09999999995 1.6266
3035.19999999995 1.6266
3035.2999999999497 1.6266
3035.3999999999496 1.6266
3035.4999999999495 1.6266
3035.5999999999494 1.6266
3035.6999999999493 1.6266
3035.7999999999493 1.6266
3035.899999999949 1.6266
3035.999999999949 1.6266
3036.099999999949 1.6266
3036.199999999949 1.6266
3036.299999999949 1.6266
3036.3999999999487 1.6266
3036.4999999999486 1.6266
3036.5999999999485 1.6266
3036.6999999999484 1.6266
3036.7999999999483 1.6266
3036.8999999999482 1.6266
3036.999999999948 1.6266
3037.099999999948 1.6266
3037.199999999948 1.6266
3037.299999999948 1.6266
3037.399999999948 1.6266
3037.4999999999477 1.6266
3037.5999999999476 1.6266
3037.6999999999475 1.6266
3037.7999999999474 1.6266
3037.8999999999473 1.6266
3037.9999999999472 1.6266
3038.099999999947 1.6266
3038.199999999947 1.6266
3038.299999999947 1.6266
3038.399999999947 1.6266
3038.499999999947 1.6266
3038.5999999999467 1.6266
3038.6999999999466 1.6266
3038.7999999999465 1.6266
3038.8999999999464 1.6266
3038.9999999999463 1.6266
3039.0999999999462 1.6266
3039.199999999946 1.6266
3039.299999999946 1.6266
3039.399999999946 1.6266
3039.499999999946 1.6266
3039.599999999946 1.6266
3039.6999999999457 1.6266
3039.7999999999456 1.6266
3039.8999999999455 1.6266
3039.9999999999454 1.6266
3040.0999999999453 1.6266
3040.1999999999452 1.6266
3040.299999999945 1.6266
3040.399999999945 1.6266
3040.499999999945 1.6266
3040.599999999945 1.6266
3040.699999999945 1.6266
3040.7999999999447 1.6266
3040.8999999999446 1.6266
3040.9999999999445 1.6266
3041.0999999999444 1.6266
3041.1999999999443 1.6266
3041.2999999999442 1.6266
3041.399999999944 1.6266
3041.499999999944 1.6266
3041.599999999944 1.6266
3041.699999999944 1.6266
3041.799999999944 1.6266
3041.8999999999437 1.6266
3041.9999999999436 1.6266
3042.0999999999435 1.6266
3042.1999999999434 1.6266
3042.2999999999433 1.6266
3042.3999999999432 1.6266
3042.499999999943 1.6266
3042.599999999943 1.6266
3042.699999999943 1.6266
3042.799999999943 1.6266
3042.899999999943 1.6266
3042.9999999999427 1.6266
3043.0999999999426 1.6266
3043.1999999999425 1.6266
3043.2999999999424 1.6266
3043.3999999999423 1.6266
3043.4999999999422 1.6266
