# ------------- -------------
WAVELENGTH FLUX WAVE
3045.3999999999405 4.17762 ""
3045.4999999999404 4.17762 ""
3045.5999999999403 4.17762 ""
3045.6999999999402 4.17762 ""
3045.79999999994 4.17762 ""
3045.89999999994 4.17762 ""
3045.99999999994 4.17762 ""
3046.09999999994 4.17762 ""
3046.19999999994 4.17762 ""
3046.2999999999397 4.17762 ""
3046.3999999999396 4.17762 ""
3046.4999999999395 4.17762 ""
3046.5999999999394 4.17762 ""
3046.6999999999393 4.17762 ""
3046.7999999999392 4.17762 ""
3046.899999999939 4.17762 ""
3046.999999999939 4.17762 ""
3047.099999999939 4.17762 ""
3047.199999999939 4.17762 ""
3047.299999999939 4.17762 ""
3047.3999999999387 4.17762 ""
3047.4999999999386 4.17762 ""
3047.5999999999385 4.17762 ""
3047.6999999999384 4.17762 ""
3047.7999999999383 4.17762 ""
3047.8999999999382 4.17762 ""
3047.999999999938 4.17762 ""
3048.099999999938 4.17762 ""
3048.199999999938 4.17762 ""
3048.299999999938 4.17762 ""
3048.399999999938 4.17762 ""
3048.4999999999377 4.17762 ""
3048.5999999999376 4.17762 ""
3048.6999999999375 4.17762 ""
3048.7999999999374 4.17762 ""
3048.8999999999373 4.17762 ""
3048.9999999999372 4.17762 ""
3049.099999999937 4.17762 ""
3049.199999999937 4.17762 ""
3049.299999999937 4.17762 ""
3049.399999999937 4.17762 ""
3049.499999999937 4.17762 ""
3049.5999999999367 4.17762 ""
3049.6999999999366 4.17762 ""
3049.7999999999365 4.17762 ""
3049.8999999999364 4.17762 ""
3049.9999999999363 4.17762 ""
3050.0999999999362 4.17762 ""
3050.199999999936 4.17762 ""
3050.299999999936 4.17762 ""
3050.399999999936 4.17762 ""
3050.499999999936 4.17762 ""
3050.599999999936 4.17762 ""
3050.6999999999357 4.17762 ""
3050.7999999999356 4.17762 ""
3050.8999999999355 4.17762 ""
3050.9999999999354 4.17762 ""
3051.0999999999353 4.17762 ""
3051.1999999999352 4.17762 ""
3051.299999999935 4.17762 ""
3051.399999999935 4.17762 ""
3051.499999999935 4.17762 ""
3051.599999999935 4.17762 ""
3051.699999999935 4.17762 ""
3051.7999999999347 4.17762 ""
3051.8999999999346 4.17762 ""
3051.9999999999345 4.17762 ""
3052.0999999999344 4.17762 ""
3052.1999999999343 4.17762 ""
3052.2999999999342 4.17762 ""
3052.399999999934 4.17762 ""
3052.499999999934 4.17762 ""
3052.599999999934 4.17762 ""
3052.699999999934 4.17762 ""
3052.799999999934 4.17762 ""
3052.8999999999337 4.17762 ""
3052.9999999999336 4.17762 ""
3053.0999999999335 4.17762 ""
3053.1999999999334 4.17762 ""
3053.2999999999333 4.17762 ""
3053.3999999999332 4.17762 ""
3053.499999999933 4.17762 ""
3053.599999999933 4.17762 ""
3053.699999999933 4.17762 ""
3053.799999999933 4.17762 ""
3053.899999999933 4.17762 ""
3053.9999999999327 4.17762 ""
3054.0999999999326 4.17762 ""
3054.1999999999325 4.17762 ""
3054.2999999999324 4.17762 ""
3054.3999999999323 4.17762 ""
3054.4999999999322 4.17762 ""
3054.599999999932 4.17762 ""
3054.699999999932 4.17762 ""
3054.799999999932 4.17762 ""
3054.899999999932 4.17762 ""
3054.999999999932 4.17762 ""
3055.0999999999317 4.17762 ""
3055.1999999999316 4.17762 ""
3055.2999999999315 4.17762 ""
3055.3999999999314 4.17762 ""
3055.4999999999313 4.17762 ""
3055.5999999999312 4.17762 ""
3055.699999999931 4.17762 ""
3055.799999999931 4.17762 ""
3055.899999999931 4.17762 ""
3055.999999999931 4.17762 ""
3056.099999999931 4.17762 ""
3056.1999999999307 4.17762 ""
3056.2999999999306 4.17762 ""
3056.3999999999305 4.17762 ""
3056.4999999999304 4.17762 ""
3056.5999999999303 4.17762 ""
3056.6999999999302 4.17762 ""
3056.79999999993 4.17762 ""
3056.89999999993 4.17762 ""
3056.99999999993 4.17762 ""
3057.09999999993 4.17762 ""
3057.19999999993 4.17762 ""
3057.2999999999297 4.17762 ""
3057.3999999999296 4.17762 ""
3057.4999999999295 4.17762 ""
3057.5999999999294 4.17762 ""
3057.6999999999293 4.17762 ""
3057.7999999999292 4.17762 ""
3057.899999999929 4.17762 ""
3057.999999999929 4.17762 ""
3058.099999999929 4.17762 ""
3058.199999999929 4.17762 ""
3058.299999999929 4.17762 ""
3058.3999999999287 4.17762 ""
3058.4999999999286 4.17762 ""
3058.5999999999285 4.17762 ""
3058.6999999999284 4.17762 ""
3058.7999999999283 4.17762 ""
3058.8999999999282 4.17762 ""
3058.999999999928 4.17762 ""
3059.099999999928 4.17762 ""
3059.199999999928 4.17762 ""
3059.299999999928 4.17762 ""
3059.399999999928 4.17762 ""
3059.4999999999277 4.17762 ""
3059.5999999999276 4.17762 ""
3059.6999999999275 4.17762 ""
3059.7999999999274 4.17762 ""
3059.8999999999273 4.17762 ""
3059.9999999999272 4.17762 ""
3060.099999999927 4.17762 ""
3060.199999999927 4.17762 ""
3060.299999999927 4.17762 ""
3060.399999999927 4.17762 ""
3060.499999999927 4.17762 ""
3060.5999999999267 4.17762 ""
3060.6999999999266 4.17762 ""
3060.7999999999265 4.17762 ""
3060.8999999999264 4.17762 ""
3060.9999999999263 4.17762 ""
3061.0999999999262 4.17762 ""
3061.199999999926 4.17762 ""
3061.299999999926 4.17762 ""
3061.399999999926 4.17762 ""
3061.499999999926 4.17762 ""
3061.599999999926 4.17762 ""
3061.6999999999257 4.17762 ""
3061.7999999999256 4.17762 ""
3061.8999999999255 4.17762 ""
3061.9999999999254 4.17762 ""
3062.0999999999253 4.17762 ""
3062.1999999999252 4.17762 ""
3062.299999999925 4.17762 ""
3062.399999999925 4.17762 ""
3062.499999999925 4.17762 ""
3062.599999999925 4.17762 ""
3062.699999999925 4.17762 ""
3062.7999999999247 4.17762 ""
3062.8999999999246 4.17762 ""
3062.9999999999245 4.17762 ""
3063.0999999999244 4.17762 ""
3063.1999999999243 4.17762 ""
3063.2999999999242 4.17762 ""
3063.399999999924 4.17762 ""
3063.499999999924 4.17762 ""
3063.599999999924 4.17762 ""
3063.699999999924 4.17762 ""
3063.799999999924 4.17762 ""
3063.8999999999237 4.17762 ""
3063.9999999999236 4.17762 ""
3064.0999999999235 4.17762 ""
3064.1999999999234 4.17762 ""
