# ------------- -------------
WAVELENGTH FLUX WAVE
3040.599999999945 22.03476 ""
3040.699999999945 22.03476 ""
3040.7999999999447 22.03476 ""
3040.8999999999446 22.03476 ""
3040.9999999999445 22.03476 ""
3041.0999999999444 22.03476 ""
3041.1999999999443 22.03476 ""
3041.2999999999442 22.03476 ""
3041.399999999944 22.03476 ""
3041.499999999944 22.03476 ""
3041.599999999944 22.03476 ""
3041.699999999944 22.03476 ""
3041.799999999944 22.03476 ""
3041.8999999999437 22.03476 ""
3041.9999999999436 22.03476 ""
3042.0999999999435 22.03476 ""
3042.1999999999434 22.03476 ""
3042.2999999999433 22.03476 ""
3042.3999999999432 22.03476 ""
3042.499999999943 22.03476 ""
3042.599999999943 22.03476 ""
3042.699999999943 22.03476 ""
3042.799999999943 22.03476 ""
3042.899999999943 22.03476 ""
3042.9999999999427 22.03476 ""
3043.0999999999426 22.03476 ""
3043.1999999999425 22.03476 ""
3043.2999999999424 22.03476 ""
3043.3999999999423 22.03476 ""
3043.4999999999422 22.03476 ""
3043.599999999942 22.03476 ""
3043.699999999942 22.03476 ""
3043.799999999942 22.03476 ""
3043.899999999942 22.03476 ""
3043.999999999942 22.03476 ""
3044.0999999999417 22.03476 ""
3044.1999999999416 22.03476 ""
3044.2999999999415 22.03476 ""
3044.3999999999414 22.03476 ""
3044.4999999999413 22.03476 ""
3044.5999999999412 22.03476 ""
3044.699999999941 22.03476 ""
3044.799999999941 22.03476 ""
3044.899999999941 22.03476 ""
3044.999999999941 22.03476 ""
3045.099999999941 22.03476 ""
3045.1999999999407 22.03476 ""
3045.2999999999406 22.03476 ""
3045.3999999999405 22.03476 ""
3045.4999999999404 22.03476 ""
3045.5999999999403 22.03476 ""
3045.6999999999402 22.03476 ""
3045.79999999994 22.03476 ""
3045.89999999994 22.03476 ""
3045.99999999994 22.03476 ""
3046.09999999994 22.03476 ""
3046.19999999994 22.03476 ""
3046.2999999999397 22.03476 ""
3046.3999999999396 22.03476 ""
3046.4999999999395 22.03476 ""
3046.5999999999394 22.03476 ""
3046.6999999999393 22.03476 ""
3046.7999999999392 22.03476 ""
3046.899999999939 22.03476 ""
3046.999999999939 22.03476 ""
3047.099999999939 22.03476 ""
3047.199999999939 22.03476 ""
3047.299999999939 22.03476 ""
3047.3999999999387 22.03476 ""
3047.4999999999386 22.03476 ""
3047.5999999999385 22.03476 ""
3047.6999999999384 22.03476 ""
3047.7999999999383 22.03476 ""
3047.8999999999382 22.03476 ""
3047.999999999938 22.03476 ""
3048.099999999938 22.03476 ""
3048.199999999938 22.03476 ""
3048.299999999938 22.03476 ""
3048.399999999938 22.03476 ""
3048.4999999999377 22.03476 ""
3048.5999999999376 22.03476 ""
3048.6999999999375 22.03476 ""
3048.7999999999374 22.03476 ""
3048.8999999999373 22.03476 ""
3048.9999999999372 22.03476 ""
3049.099999999937 22.03476 ""
3049.199999999937 22.03476 ""
3049.299999999937 22.03476 ""
3049.399999999937 22.03476 ""
3049.499999999937 22.03476 ""
3049.5999999999367 22.03476 ""
3049.6999999999366 22.03476 ""
3049.7999999999365 22.03476 ""
3049.8999999999364 22.03476 ""
3049.9999999999363 22.03476 ""
3050.0999999999362 22.03476 ""
3050.199999999936 22.03476 ""
3050.299999999936 22.03476 ""
3050.399999999936 22.03476 ""
3050.499999999936 22.03476 ""
3050.599999999936 22.03476 ""
3050.6999999999357 22.03476 ""
3050.7999999999356 22.03476 ""
3050.8999999999355 22.03476 ""
3050.9999999999354 22.03476 ""
3051.0999999999353 22.03476 ""
3051.1999999999352 22.03476 ""
3051.299999999935 22.03476 ""
3051.399999999935 22.03476 ""
3051.499999999935 22.03476 ""
3051.599999999935 22.03476 ""
3051.699999999935 22.03476 ""
3051.7999999999347 22.03476 ""
3051.8999999999346 22.03476 ""
3051.9999999999345 22.03476 ""
3052.0999999999344 22.03476 ""
3052.1999999999343 22.03476 ""
3052.2999999999342 22.03476 ""
3052.399999999934 22.03476 ""
3052.499999999934 22.03476 ""
3052.599999999934 22.03476 ""
3052.699999999934 22.03476 ""
3052.799999999934 22.03476 ""
3052.8999999999337 22.03476 ""
3052.9999999999336 22.03476 ""
3053.0999999999335 22.03476 ""
3053.1999999999334 22.03476 ""
3053.2999999999333 22.03476 ""
3053.3999999999332 22.03476 ""
3053.499999999933 22.03476 ""
3053.599999999933 22.03476 ""
3053.699999999933 22.03476 ""
3053.799999999933 22.03476 ""
3053.899999999933 22.03476 ""
3053.9999999999327 22.03476 ""
3054.0999999999326 22.03476 ""
3054.1999999999325 22.03476 ""
3054.2999999999324 22.03476 ""
3054.3999999999323 22.03476 ""
3054.4999999999322 22.03476 ""
3054.599999999932 22.03476 ""
3054.699999999932 22.03476 ""
3054.799999999932 22.03476 ""
3054.899999999932 22.03476 ""
3054.999999999932 22.03476 ""
3055.0999999999317 22.03476 ""
3055.1999999999316 22.03476 ""
3055.2999999999315 22.03476 ""
3055.3999999999314 22.03476 ""
3055.4999999999313 22.03476 ""
3055.5999999999312 22.03476 ""
3055.699999999931 22.03476 ""
3055.799999999931 22.03476 ""
3055.899999999931 22.03476 ""
3055.999999999931 22.03476 ""
3056.099999999931 22.03476 ""
3056.1999999999307 22.03476 ""
3056.2999999999306 22.03476 ""
3056.3999999999305 22.03476 ""
3056.4999999999304 22.03476 ""
3056.5999999999303 22.03476 ""
3056.6999999999302 22.03476 ""
3056.79999999993 22.03476 ""
3056.89999999993 22.03476 ""
3056.99999999993 22.03476 ""
3057.09999999993 22.03476 ""
3057.19999999993 22.03476 ""
3057.2999999999297 22.03476 ""
3057.3999999999296 22.03476 ""
3057.4999999999295 22.03476 ""
3057.5999999999294 22.03476 ""
3057.6999999999293 22.03476 ""
3057.7999999999292 22.03476 ""
3057.899999999929 22.03476 ""
3057.999999999929 22.03476 ""
3058.099999999929 22.03476 ""
3058.199999999929 22.03476 ""
3058.299999999929 22.03476 ""
3058.3999999999287 22.03476 ""
3058.4999999999286 22.03476 ""
3058.5999999999285 22.03476 ""
3058.6999999999284 22.03476 ""
3058.7999999999283 22.03476 ""
3058.8999999999282 22.03476 ""
3058.999999999928 22.03476 ""
3059.099999999928 22.03476 ""
3059.199999999928 22.03476 ""
3059.299999999928 22.03476 ""
3059.399999999928 22.03476 ""
3059.4999999999277 22.03476 ""
3059.5999999999276 22.03476 ""
3059.6999999999275 22.03476 ""
3059.7999999999274 22.03476 ""
3059.8999999999273 22.03476 ""
3059.9999999999272 22.03476 ""
3060.099999999927 22.03476 ""
3060.199999999927 22.03476 ""
3060.299999999927 22.03476 ""
3060.399999999927 22.03476 ""
3060.499999999927 22.03476 ""
3060.5999999999267 22.03476 ""
3060.6999999999266 22.03476 ""
3060.7999999999265 22.03476 ""
3060.8999999999264 22.03476 ""
3060.9999999999263 22.03476 ""
3061.0999999999262 22.03476 ""
3061.199999999926 22.03476 ""
3061.299999999926 22.03476 ""
3061.399999999926 22.03476 ""
3061.499999999926 22.03476 ""
3061.599999999926 22.03476 ""
3061.6999999999257 22.03476 ""
3061.7999999999256 22.03476 ""
3061.8999999999255 22.03476 ""
3061.9999999999254 22.03476 ""
3062.0999999999253 22.03476 ""
3062.1999999999252 22.03476 ""
3062.299999999925 22.03476 ""
3062.399999999925 22.03476 ""
3062.499999999925 22.03476 ""
3062.599999999925 22.03476 ""
3062.699999999925 22.03476 ""
3062.7999999999247 22.03476 ""
3062.8999999999246 22.03476 ""
3062.9999999999245 22.03476 ""
3063.0999999999244 22.03476 ""
3063.1999999999243 22.03476 ""
3063.2999999999242 22.03476 ""
3063.399999999924 22.03476 ""
3063.499999999924 22.03476 ""
3063.599999999924 22.03476 ""
3063.699999999924 22.03476 ""
